213 76,MALMÖ               ,67
213 77,MALMÖ               ,7
214 20,MALMÖ               ,1990
214 21,MALMÖ               ,1229
214 22,MALMÖ               ,1915
214 23,MALMÖ               ,1056
214 24,MALMÖ               ,1070
214 25,MALMÖ               ,695
214 26,MALMÖ               ,508
214 27,MALMÖ               ,1965
214 28,MALMÖ               ,938
214 29,MALMÖ               ,1251
214 30,MALMÖ               ,1248
214 31,MALMÖ               ,1436
214 32,MALMÖ               ,1496
214 33,MALMÖ               ,1351
214 34,MALMÖ               ,1520
214 35,MALMÖ               ,1143
214 36,MALMÖ               ,998
214 37,MALMÖ               ,1137
214 38,MALMÖ               ,1919
214 39,MALMÖ               ,1271
214 40,MALMÖ               ,1575
214 41,MALMÖ               ,1657
214 42,MALMÖ               ,1495
214 43,MALMÖ               ,1078
214 44,MALMÖ               ,678
214 45,MALMÖ               ,1777
214 46,MALMÖ               ,1257
214 47,MALMÖ               ,2399
214 48,MALMÖ               ,1492
214 49,MALMÖ               ,1016
214 50,MALMÖ               ,508
214 54,MALMÖ               ,1782
214 55,MALMÖ               ,2949
214 56,MALMÖ               ,1306
214 57,MALMÖ               ,950
214 58,MALMÖ               ,2140
214 59,MALMÖ               ,1209
214 63,MALMÖ               ,876
214 66,MALMÖ               ,1873
214 67,MALMÖ               ,793
215 26,MALMÖ               ,1929
215 27,MALMÖ               ,1947
215 50,MALMÖ               ,1246
215 51,MALMÖ               ,1706
215 52,MALMÖ               ,2218
215 53,MALMÖ               ,1648
215 58,MALMÖ               ,1045
215 59,MALMÖ               ,766
215 60,MALMÖ               ,1063
215 61,MALMÖ               ,1629
215 62,MALMÖ               ,1482
215 63,MALMÖ               ,532
215 64,MALMÖ               ,1295
215 65,MALMÖ               ,1611
215 66,MALMÖ               ,478
215 67,MALMÖ               ,714
215 68,MALMÖ               ,1168
215 69,MALMÖ               ,783
215 70,MALMÖ               ,2047
215 71,MALMÖ               ,1231
215 72,MALMÖ               ,1362
215 73,MALMÖ               ,1302
215 74,MALMÖ               ,2285
215 78,MALMÖ               ,1022
215 79,MALMÖ               ,1667
215 80,MALMÖ               ,321
215 81,MALMÖ               ,969
215 82,MALMÖ               ,1030
215 83,MALMÖ               ,999
215 84,MALMÖ               ,1163
215 85,MALMÖ               ,388
216 11,LIMHAMN             ,2716
216 12,LIMHAMN             ,1797
216 13,LIMHAMN             ,1538
216 14,LIMHAMN             ,1649
216 15,LIMHAMN             ,1211
216 16,LIMHAMN             ,1850
216 17,LIMHAMN             ,1732
216 18,LIMHAMN             ,1633
216 19,MALMÖ               ,2445
216 20,MALMÖ               ,2087
216 21,MALMÖ               ,841
216 22,LIMHAMN             ,2757
216 23,MALMÖ               ,987
216 24,MALMÖ               ,1932
216 25,MALMÖ               ,1577
216 30,LIMHAMN             ,744
216 31,LIMHAMN             ,173
216 32,LIMHAMN             ,195
216 41,LIMHAMN             ,617
216 42,LIMHAMN             ,680
216 43,LIMHAMN             ,369
216 44,LIMHAMN             ,96
217 41,MALMÖ               ,1443
217 42,MALMÖ               ,1444
217 43,MALMÖ               ,827
217 44,MALMÖ               ,817
217 45,MALMÖ               ,2447
217 46,MALMÖ               ,1688
217 47,MALMÖ               ,1349
217 48,MALMÖ               ,1507
217 49,MALMÖ               ,1093
217 51,MALMÖ               ,998
217 52,MALMÖ               ,1295
217 53,MALMÖ               ,995
217 54,MALMÖ               ,1249
217 55,MALMÖ               ,932
217 56,MALMÖ               ,1366
217 57,MALMÖ               ,2045
217 58,MALMÖ               ,771
217 59,MALMÖ               ,1273
217 61,MALMÖ               ,1373
217 62,MALMÖ               ,1217
217 63,MALMÖ               ,1853
217 64,MALMÖ               ,1406
217 65,MALMÖ               ,2143
217 66,MALMÖ               ,1578
217 67,MALMÖ               ,454
217 71,MALMÖ               ,1111
217 72,MALMÖ               ,1063
217 73,MALMÖ               ,1633
217 74,MALMÖ               ,1606
217 75,MALMÖ               ,905
218 31,BUNKEFLOSTRAND      ,887
218 32,BUNKEFLOSTRAND      ,1194
218 33,BUNKEFLOSTRAND      ,1024
218 34,BUNKEFLOSTRAND      ,530
218 36,BUNKEFLOSTRAND      ,1100
218 37,BUNKEFLOSTRAND      ,1511
218 38,BUNKEFLOSTRAND      ,978
218 40,BUNKEFLOSTRAND      ,1232
218 41,BUNKEFLOSTRAND      ,784
218 42,BUNKEFLOSTRAND      ,413
218 45,VINTRIE             ,733
218 46,BUNKEFLOSTRAND      ,265
218 47,BUNKEFLOSTRAND      ,104
218 51,KLAGSHAMN           ,830
218 52,KLAGSHAMN           ,84
218 53,KLAGSHAMN           ,1146
218 54,KLAGSHAMN           ,195
218 55,KLAGSHAMN           ,223
218 71,TYGELSJÖ            ,1049
218 72,TYGELSJÖ            ,948
218 73,TYGELSJÖ            ,709
218 74,TYGELSJÖ            ,473
218 75,TYGELSJÖ            ,197
222 20,LUND                ,1699
222 21,LUND                ,1027
222 22,LUND                ,499
222 23,LUND                ,876
222 24,LUND                ,1049
222 25,LUND                ,844
222 26,LUND                ,2001
222 27,LUND                ,1006
222 28,LUND                ,1512
222 29,LUND                ,1362
222 36,LUND                ,101
222 37,LUND                ,887
222 40,LUND                ,2113
222 41,LUND                ,1188
222 42,LUND                ,9
222 70,LUND                ,949
223 50,LUND                ,873
223 51,LUND                ,770
223 52,LUND                ,911
223 53,LUND                ,1194
223 54,LUND                ,822
223 55,LUND                ,1430
223 58,LUND                ,632
223 59,LUND                ,940
223 61,LUND                ,933
223 62,LUND                ,421
223 63,LUND                ,1151
224 56,LUND                ,1325
224 57,LUND                ,1364
224 58,LUND                ,772
224 60,LUND                ,1243
224 64,LUND                ,791
224 65,LUND                ,817
224 66,LUND                ,905
224 67,LUND                ,1569
224 68,LUND                ,1856
224 71,LUND                ,1862
224 72,LUND                ,2100
224 73,LUND                ,751
224 74,LUND                ,1595
224 75,LUND                ,1140
224 76,LUND                ,1245
224 77,LUND                ,1560
224 78,LUND                ,623
224 79,LUND                ,838
225 91,LUND                ,634
225 92,LUND                ,317
225 93,LUND                ,81
225 94,LUND                ,422
226 39,LUND                ,484
226 42,LUND                ,1731
226 43,LUND                ,1376
226 44,LUND                ,1305
226 45,LUND                ,793
226 46,LUND                ,1392
226 47,LUND                ,2164
226 48,LUND                ,878
226 49,LUND                ,1683
226 50,LUND                ,472
226 51,LUND                ,1494
226 52,LUND                ,1803
226 53,LUND                ,1270
226 54,LUND                ,1549
226 55,LUND                ,2224
226 57,LUND                ,1530
226 60,LUND                ,68
227 30,LUND                ,1758
227 31,LUND                ,2428
227 32,LUND                ,737
227 33,LUND                ,687
227 34,LUND                ,1416
227 35,LUND                ,1039
227 36,LUND                ,1480
227 38,LUND                ,1726
227 60,LUND                ,274
227 61,LUND                ,2
227 62,LUND                ,1651
227 63,LUND                ,198
227 64,LUND                ,4
230 41,KLÅGERUP            ,200
230 53,ALNARP              ,107
231 31,TRELLEBORG          ,601
231 32,TRELLEBORG          ,2128
231 33,TRELLEBORG          ,845
231 34,TRELLEBORG          ,1823
231 36,TRELLEBORG          ,1085
231 38,TRELLEBORG          ,1526
231 42,TRELLEBORG          ,768
231 43,TRELLEBORG          ,1039
231 44,TRELLEBORG          ,1403
231 45,TRELLEBORG          ,1634
231 51,TRELLEBORG          ,941
231 52,TRELLEBORG          ,808
231 53,TRELLEBORG          ,1048
231 54,TRELLEBORG          ,952
231 55,TRELLEBORG          ,1144
231 56,TRELLEBORG          ,990
231 62,TRELLEBORG          ,1385
231 63,TRELLEBORG          ,1809
231 64,TRELLEBORG          ,1331
231 65,TRELLEBORG          ,1043
231 66,TRELLEBORG          ,1399
231 67,TRELLEBORG          ,409
231 68,TRELLEBORG          ,1300
231 70,ANDERSLÖV           ,1897
231 72,ANDERSLÖV           ,344
231 73,ANDERSLÖV           ,584
231 75,BEDDINGESTRAND      ,773
231 76,BEDDINGESTRAND      ,563
231 78,SMYGEHAMN           ,734
231 79,SMYGEHAMN           ,583
231 91,TRELLEBORG          ,953
231 92,TRELLEBORG          ,1744
231 93,TRELLEBORG          ,2033
231 94,TRELLEBORG          ,696
231 95,TRELLEBORG          ,963
231 96,TRELLEBORG          ,678
231 97,KLAGSTORP           ,1128
231 98,KLAGSTORP           ,511
231 99,KLAGSTORP           ,542
232 31,ARLÖV               ,1078
232 32,ARLÖV               ,836
232 33,ARLÖV               ,1847
232 34,ARLÖV               ,1254
232 35,ARLÖV               ,1867
232 36,ARLÖV               ,1253
232 37,ARLÖV               ,85
232 38,ARLÖV               ,1944
232 39,ARLÖV               ,552
232 41,ARLÖV               ,24
232 51,ÅKARP               ,1270
232 52,ÅKARP               ,1037
232 53,ÅKARP               ,1603
232 54,ÅKARP               ,1947
232 61,ARLÖV               ,13
232 91,ARLÖV               ,455
233 31,SVEDALA             ,623
233 32,SVEDALA             ,643
233 33,SVEDALA             ,1044
233 34,SVEDALA             ,1027
233 35,SVEDALA             ,1181
233 36,SVEDALA             ,984
233 37,SVEDALA             ,993
233 38,SVEDALA             ,1039
233 39,SVEDALA             ,868
233 41,SVEDALA             ,769
233 42,SVEDALA             ,865
233 43,SVEDALA             ,1017
233 51,SVEDALA             ,4
233 61,BARA                ,571
233 62,BARA                ,276
233 63,BARA                ,979
233 64,BARA                ,815
233 65,BARA                ,1017
233 75,KLÅGERUP            ,1246
233 76,KLÅGERUP            ,1016
233 91,SVEDALA             ,920
233 92,SVEDALA             ,770
233 93,SVEDALA             ,614
233 94,SVEDALA             ,311
234 31,LOMMA               ,1005
234 32,LOMMA               ,1158
234 33,LOMMA               ,917
234 34,LOMMA               ,374
234 35,LOMMA               ,726
234 36,LOMMA               ,813
234 37,LOMMA               ,1197
234 38,LOMMA               ,1258
234 39,LOMMA               ,762
234 40,LOMMA               ,224
234 41,LOMMA               ,906
234 42,LOMMA               ,823
234 43,LOMMA               ,1410
235 31,VELLINGE            ,432
235 32,VELLINGE            ,3
235 33,VELLINGE            ,901
235 34,VELLINGE            ,901
235 35,VELLINGE            ,1367
235 36,VELLINGE            ,838
235 37,VELLINGE            ,1109
235 38,VELLINGE            ,695
235 39,VELLINGE            ,103
235 41,VELLINGE            ,812
235 91,VELLINGE            ,1117
235 92,VELLINGE            ,1312
235 93,VELLINGE            ,647
235 94,VELLINGE            ,917
235 99,VELLINGE            ,1108
236 31,HÖLLVIKEN           ,1426
236 32,HÖLLVIKEN           ,1074
236 33,HÖLLVIKEN           ,1229
236 34,HÖLLVIKEN           ,1515
236 35,HÖLLVIKEN           ,1330
236 36,HÖLLVIKEN           ,994
236 37,HÖLLVIKEN           ,985
236 38,HÖLLVIKEN           ,1445
236 41,HÖLLVIKEN           ,1380
236 42,HÖLLVIKEN           ,1215
236 51,HÖLLVIKEN           ,530
236 61,HÖLLVIKEN           ,367
236 91,HÖLLVIKEN           ,819
237 31,BJÄRRED             ,1248
237 32,BJÄRRED             ,1032
237 33,BJÄRRED             ,898
237 34,BJÄRRED             ,1223
237 35,BJÄRRED             ,1109
237 36,BJÄRRED             ,1302
237 37,BJÄRRED             ,1431
237 41,BJÄRRED             ,700
237 42,BJÄRRED             ,445
237 91,BJÄRRED             ,899
238 30,OXIE                ,596
238 31,OXIE                ,726
238 32,OXIE                ,867
238 33,OXIE                ,837
238 34,OXIE                ,538
238 35,OXIE                ,391
238 36,OXIE                ,825
238 37,OXIE                ,1060
238 38,OXIE                ,692
238 39,OXIE                ,1011
238 40,OXIE                ,1322
238 41,OXIE                ,1088
238 42,OXIE                ,1200
238 43,OXIE                ,1073
239 30,SKANÖR              ,622
239 31,SKANÖR              ,1017
239 32,SKANÖR              ,980
239 33,SKANÖR              ,402
239 34,SKANÖR              ,783
239 35,SKANÖR              ,858
239 40,FALSTERBO           ,647
239 41,FALSTERBO           ,497
239 42,FALSTERBO           ,1099
241 30,ESLÖV               ,1911
241 31,ESLÖV               ,2443
241 32,ESLÖV               ,1608
241 33,ESLÖV               ,1587
241 34,ESLÖV               ,2080
241 35,ESLÖV               ,3195
241 36,ESLÖV               ,1389
241 37,ESLÖV               ,1472
241 38,ESLÖV               ,895
241 39,ESLÖV               ,1235
241 40,ESLÖV               ,7
241 61,LÖBERÖD             ,1073
241 62,LÖBERÖD             ,1226
241 64,HARLÖSA             ,690
241 65,HARLÖSA             ,615
241 71,MARIEHOLM           ,801
241 72,MARIEHOLM           ,1293
241 74,STEHAG              ,1083
241 75,STEHAG              ,698
241 91,ESLÖV               ,1016
241 92,ESLÖV               ,1098
241 93,ESLÖV               ,1108
241 94,ESLÖV               ,525
241 95,BILLINGE            ,636
241 96,STOCKAMÖLLAN        ,419
242 30,HÖRBY               ,998
242 31,HÖRBY               ,1622
242 32,HÖRBY               ,681
242 33,HÖRBY               ,1469
242 34,HÖRBY               ,1194
242 35,HÖRBY               ,1192
242 71,LUDVIGSBORG         ,668
242 72,LUDVIGSBORG         ,400
242 91,HÖRBY               ,566
242 92,HÖRBY               ,623
242 93,HÖRBY               ,1036
242 94,HÖRBY               ,800
242 95,HÖRBY               ,1068
242 96,HÖRBY               ,395
242 97,HÖRBY               ,1686
242 98,HÖRBY               ,253
243 30,HÖÖR                ,1401
243 31,HÖÖR                ,1457
243 32,HÖÖR                ,1916
243 33,HÖÖR                ,449
243 34,HÖÖR                ,1641
243 35,HÖÖR                ,1588
243 36,HÖÖR                ,730
243 39,HÖÖR                ,178
243 40,HÖÖR                ,17
243 71,TJÖRNARP            ,335
243 72,TJÖRNARP            ,803
243 73,TJÖRNARP            ,149
243 91,HÖÖR                ,1069
243 92,HÖÖR                ,539
243 93,HÖÖR                ,1230
243 94,HÖÖR                ,311
243 95,HÖÖR                ,940
243 96,HÖÖR                ,454
243 97,HALLARÖD            ,334
244 30,KÄVLINGE            ,895
244 31,KÄVLINGE            ,1094
244 32,KÄVLINGE            ,1066
244 33,KÄVLINGE            ,1206
244 36,KÄVLINGE            ,1443
244 38,KÄVLINGE            ,992
244 39,KÄVLINGE            ,1051
244 41,KÄVLINGE            ,1326
244 60,FURULUND            ,616
244 62,FURULUND            ,656
244 63,FURULUND            ,746
244 65,FURULUND            ,1172
244 66,FURULUND            ,1022
244 71,DÖSJEBRO            ,942
244 91,KÄVLINGE            ,850
244 93,KÄVLINGE            ,707
244 94,FURULUND            ,397
244 95,DÖSJEBRO            ,586
245 31,STAFFANSTORP        ,1013
245 32,STAFFANSTORP        ,1486
245 33,STAFFANSTORP        ,1519
245 34,STAFFANSTORP        ,13
245 35,STAFFANSTORP        ,1742
245 37,STAFFANSTORP        ,1186
245 38,STAFFANSTORP        ,1694
245 41,STAFFANSTORP        ,733
245 42,STAFFANSTORP        ,1933
245 43,STAFFANSTORP        ,299
245 44,STAFFANSTORP        ,1339
245 45,STAFFANSTORP        ,1801
245 61,STAFFANSTORP        ,416
245 62,HJÄRUP              ,1352
245 63,HJÄRUP              ,1713
245 64,HJÄRUP              ,521
245 65,HJÄRUP              ,793
245 91,STAFFANSTORP        ,771
245 92,STAFFANSTORP        ,745
245 93,STAFFANSTORP        ,981
246 30,LÖDDEKÖPINGE        ,1009
246 31,LÖDDEKÖPINGE        ,911
246 32,LÖDDEKÖPINGE        ,1366
246 33,LÖDDEKÖPINGE        ,985
246 34,LÖDDEKÖPINGE        ,1090
246 35,LÖDDEKÖPINGE        ,545
246 36,LÖDDEKÖPINGE        ,1191
246 42,LÖDDEKÖPINGE        ,1
246 50,LÖDDEKÖPINGE        ,1329
246 51,LÖDDEKÖPINGE        ,1335
246 52,LÖDDEKÖPINGE        ,1169
246 55,LÖDDEKÖPINGE        ,489
246 57,BARSEBÄCK           ,1052
247 31,SÖDRA SANDBY        ,858
247 32,SÖDRA SANDBY        ,1104
247 33,SÖDRA SANDBY        ,902
247 34,SÖDRA SANDBY        ,1189
247 35,SÖDRA SANDBY        ,1128
247 36,SÖDRA SANDBY        ,890
247 41,SÖDRA SANDBY        ,565
247 45,TORNA-HÄLLESTAD     ,586
247 47,FLYINGE             ,1023
247 50,DALBY               ,775
247 51,DALBY               ,906
247 52,DALBY               ,818
247 53,DALBY               ,794
247 54,DALBY               ,714
247 55,DALBY               ,1398
247 56,DALBY               ,477
247 60,VEBERÖD             ,783
247 61,VEBERÖD             ,901
247 62,VEBERÖD             ,998
247 63,VEBERÖD             ,1096
247 64,VEBERÖD             ,984
247 70,GENARP              ,881
247 71,GENARP              ,690
247 72,GENARP              ,1339
247 91,SÖDRA SANDBY        ,597
247 92,SÖDRA SANDBY        ,425
247 93,FLYINGE             ,312
247 94,DALBY               ,456
247 95,TORNA-HÄLLESTAD     ,294
247 96,VEBERÖD             ,749
247 97,FLYINGE             ,638
247 98,GENARP              ,618
247 99,GENARP              ,575
252 20,HELSINGBORG         ,938
252 21,HELSINGBORG         ,906
252 22,HELSINGBORG         ,1360
252 23,HELSINGBORG         ,933
252 24,HELSINGBORG         ,646
252 25,HELSINGBORG         ,1254
252 26,HELSINGBORG         ,990
252 27,HELSINGBORG         ,2017
252 28,HELSINGBORG         ,751
252 29,HELSINGBORG         ,2103
252 30,HELSINGBORG         ,996
252 31,HELSINGBORG         ,1711
252 32,HELSINGBORG         ,646
252 34,HELSINGBORG         ,1205
252 44,HELSINGBORG         ,1313
252 45,HELSINGBORG         ,733
252 46,HELSINGBORG         ,1604
252 47,HELSINGBORG         ,1100
252 48,HELSINGBORG         ,1386
252 49,HELSINGBORG         ,1561
252 50,HELSINGBORG         ,1568
252 51,HELSINGBORG         ,1358
252 52,HELSINGBORG         ,1640
252 63,HELSINGBORG         ,1161
252 67,HELSINGBORG         ,773
252 68,HELSINGBORG         ,949
252 69,RÅÅ                 ,895
252 70,RÅÅ                 ,1563
252 71,RÅÅ                 ,791
252 75,HELSINGBORG         ,1255
252 76,HELSINGBORG         ,1460
252 77,HELSINGBORG         ,1398
252 84,HELSINGBORG         ,1457
252 85,HELSINGBORG         ,808
252 86,HELSINGBORG         ,1645
252 87,HELSINGBORG         ,444
253 41,VALLÅKRA            ,932
253 42,VALLÅKRA            ,777
253 51,PÅARP               ,876
253 52,PÅARP               ,1308
253 53,PÅARP               ,1107
253 54,MÖRARP              ,943
253 55,MÖRARP              ,846
253 56,MÖRARP              ,1018
253 60,RAMLÖSA             ,1008
253 61,HELSINGBORG         ,2162
253 62,HELSINGBORG         ,1826
253 68,HELSINGBORG         ,33
253 73,GANTOFTA            ,1345
253 74,HELSINGBORG         ,1590
253 75,HELSINGBORG         ,1166
254 33,HELSINGBORG         ,1371
254 35,HELSINGBORG         ,1325
254 36,HELSINGBORG         ,1136
254 37,HELSINGBORG         ,1830
254 38,HELSINGBORG         ,1411
254 39,HELSINGBORG         ,1759
254 40,HELSINGBORG         ,1827
254 41,HELSINGBORG         ,1457
254 42,HELSINGBORG         ,518
254 43,HELSINGBORG         ,1406
254 44,HELSINGBORG         ,1194
254 48,HELSINGBORG         ,9
254 49,HELSINGBORG         ,1371
254 50,HELSINGBORG         ,1831
254 51,HELSINGBORG         ,1065
254 52,HELSINGBORG         ,1
254 53,HELSINGBORG         ,1203
254 54,HELSINGBORG         ,2024
254 55,HELSINGBORG         ,1707
254 56,HELSINGBORG         ,2546
254 57,HELSINGBORG         ,2039
254 58,HELSINGBORG         ,1510
254 59,HELSINGBORG         ,81
254 60,HELSINGBORG         ,1220
254 61,HELSINGBORG         ,2002
254 62,HELSINGBORG         ,1203
254 63,HELSINGBORG         ,787
254 64,HELSINGBORG         ,29
254 65,HELSINGBORG         ,1248
254 66,HELSINGBORG         ,33
254 67,HELSINGBORG         ,4
254 68,HELSINGBORG         ,103
254 70,KATTARP             ,936
254 71,HASSLARP            ,669
254 72,ÖDÅKRA              ,1560
254 73,ÖDÅKRA              ,1000
254 74,ÖDÅKRA              ,1084
254 75,ÖDÅKRA              ,1340
254 76,ALLERUM             ,1405
254 77,FLENINGE            ,583
255 91,HELSINGBORG         ,692
255 92,HELSINGBORG         ,564
256 54,RAMLÖSA             ,1612
256 55,HELSINGBORG         ,1715
256 56,HELSINGBORG         ,1809
256 57,RAMLÖSA             ,1801
256 58,HELSINGBORG         ,937
256 59,HELSINGBORG         ,1407
256 61,HELSINGBORG         ,1574
256 62,HELSINGBORG         ,1948
256 63,HELSINGBORG         ,550
256 64,HELSINGBORG         ,1175
256 65,HELSINGBORG         ,723
256 66,HELSINGBORG         ,27
256 67,HELSINGBORG         ,876
256 68,HELSINGBORG         ,408
256 69,HELSINGBORG         ,117
257 30,RYDEBÄCK            ,1026
257 31,RYDEBÄCK            ,1223
257 32,RYDEBÄCK            ,1229
257 33,RYDEBÄCK            ,1465
257 34,RYDEBÄCK            ,365
260 13,SANKT IBB           ,367
261 30,LANDSKRONA          ,275
261 31,LANDSKRONA          ,2091
261 32,LANDSKRONA          ,1600
261 33,LANDSKRONA          ,1417
261 34,LANDSKRONA          ,1520
261 35,LANDSKRONA          ,1222
261 36,LANDSKRONA          ,2090
261 37,LANDSKRONA          ,1181
261 38,LANDSKRONA          ,1074
261 39,LANDSKRONA          ,1727
261 40,LANDSKRONA          ,1620
261 41,LANDSKRONA          ,1455
261 42,LANDSKRONA          ,2422
261 43,LANDSKRONA          ,1802
261 44,LANDSKRONA          ,2
261 45,LANDSKRONA          ,1774
261 46,LANDSKRONA          ,870
261 47,LANDSKRONA          ,497
261 51,LANDSKRONA          ,1907
261 52,LANDSKRONA          ,1350
261 53,LANDSKRONA          ,906
261 61,LANDSKRONA          ,2082
261 62,GLUMSLÖV            ,1991
261 63,GLUMSLÖV            ,357
261 65,HÄRSLÖV             ,373
261 72,HÄLJARP             ,1509
261 73,HÄLJARP             ,1363
261 75,ASMUNDTORP          ,1654
261 76,ASMUNDTORP          ,528
261 91,LANDSKRONA          ,636
261 92,HÄRSLÖV             ,324
261 93,SAXTORP             ,1192
261 94,ANNELÖV             ,782
262 31,ÄNGELHOLM           ,805
262 32,ÄNGELHOLM           ,1336
262 33,ÄNGELHOLM           ,813
262 34,ÄNGELHOLM           ,601
262 35,ÄNGELHOLM           ,984
262 41,ÄNGELHOLM           ,1836
262 42,ÄNGELHOLM           ,1164
262 43,ÄNGELHOLM           ,1161
262 44,ÄNGELHOLM           ,974
262 51,ÄNGELHOLM           ,1414
262 52,ÄNGELHOLM           ,1604
262 53,ÄNGELHOLM           ,1731
262 54,ÄNGELHOLM           ,773
262 57,ÄNGELHOLM           ,1329
262 58,ÄNGELHOLM           ,560
262 61,ÄNGELHOLM           ,1376
262 62,ÄNGELHOLM           ,1191
262 63,ÄNGELHOLM           ,1512
262 64,ÄNGELHOLM           ,550
262 65,ÄNGELHOLM           ,1403
262 70,STRÖVELSTORP        ,1157
262 71,ÄNGELHOLM           ,3
262 72,ÄNGELHOLM           ,136
262 73,ÄNGELHOLM           ,52
262 91,ÄNGELHOLM           ,578
262 92,ÄNGELHOLM           ,549
262 93,ÄNGELHOLM           ,553
262 94,ÄNGELHOLM           ,659
262 95,ÄNGELHOLM           ,721
262 96,ÄNGELHOLM           ,416
263 31,HÖGANÄS             ,658
263 32,HÖGANÄS             ,1088
263 33,HÖGANÄS             ,1083
263 34,HÖGANÄS             ,1013
263 36,HÖGANÄS             ,1430
263 37,HÖGANÄS             ,1178
263 38,HÖGANÄS             ,810
263 39,HÖGANÄS             ,943
263 51,HÖGANÄS             ,282
263 52,LERBERGET           ,683
263 53,LERBERGET           ,796
263 54,LERBERGET           ,1199
263 57,HÖGANÄS             ,512
263 58,STRANDBADEN         ,900
263 61,VIKEN               ,1073
263 62,VIKEN               ,1374
263 63,VIKEN               ,1050
263 65,VIKEN               ,1222
263 71,JONSTORP            ,1619
263 72,SKÄRET              ,274
263 73,ARILD               ,344
263 75,NYHAMNSLÄGE         ,1057
263 76,NYHAMNSLÄGE         ,830
263 77,MÖLLE               ,819
263 91,HÖGANÄS             ,915
263 92,JONSTORP            ,670
263 93,HÖGANÄS             ,995
264 31,KLIPPAN             ,951
264 32,KLIPPAN             ,918
264 33,KLIPPAN             ,1005
264 34,KLIPPAN             ,834
264 35,KLIPPAN             ,1272
264 36,KLIPPAN             ,841
264 37,KLIPPAN             ,1296
264 38,KLIPPAN             ,1041
264 39,KLIPPAN             ,307
264 51,LJUNGBYHED          ,892
264 52,LJUNGBYHED          ,972
264 53,LJUNGBYHED          ,1090
264 54,LJUNGBYHED          ,840
264 70,KLIPPAN             ,626
264 71,ÖSTRA LJUNGBY       ,939
264 91,KLIPPAN             ,412
264 92,KLIPPAN             ,883
264 93,KLIPPAN             ,615
264 94,KLIPPAN             ,730
265 31,ÅSTORP              ,1912
265 32,ÅSTORP              ,808
265 33,ÅSTORP              ,964
265 34,ÅSTORP              ,1197
265 35,ÅSTORP              ,1145
265 36,ÅSTORP              ,1369
265 37,ÅSTORP              ,699
265 38,ÅSTORP              ,504
265 39,ÅSTORP              ,173
265 40,ÅSTORP              ,197
265 50,NYVÅNG              ,592
265 71,KVIDINGE            ,1045
265 72,KVIDINGE            ,1315
265 74,HYLLINGE            ,1036
265 75,HYLLINGE            ,1191
265 90,ÅSTORP              ,806
266 31,MUNKA-LJUNGBY       ,887
266 32,MUNKA-LJUNGBY       ,945
266 33,MUNKA-LJUNGBY       ,1007
266 34,MUNKA-LJUNGBY       ,12
266 51,VEJBYSTRAND         ,495
266 52,VEJBYSTRAND         ,808
266 53,VEJBYSTRAND         ,764
266 54,VEJBYSTRAND         ,735
266 55,VEJBYSTRAND         ,842
266 75,HJÄRNARP            ,916
266 91,MUNKA-LJUNGBY       ,558
266 92,MUNKA-LJUNGBY       ,763
266 93,MUNKA-LJUNGBY       ,645
266 94,MUNKA-LJUNGBY       ,550
266 95,MUNKA-LJUNGBY       ,515
266 97,HJÄRNARP            ,1098
266 98,HJÄRNARP            ,818
267 31,BJUV                ,1195
267 32,BJUV                ,378
267 33,BJUV                ,818
267 34,BJUV                ,943
267 35,BJUV                ,726
267 36,BJUV                ,349
267 37,BJUV                ,918
267 38,BJUV                ,548
267 39,BJUV                ,27
267 40,BJUV                ,640
267 41,BJUV                ,304
267 71,BILLESHOLM          ,910
267 72,BILLESHOLM          ,949
267 73,BILLESHOLM          ,1089
267 74,BILLESHOLM          ,927
267 75,EKEBY               ,1246
267 76,EKEBY               ,1250
267 77,EKEBY               ,1154
267 90,BJUV                ,465
268 31,SVALÖV              ,1042
268 32,SVALÖV              ,964
268 33,SVALÖV              ,775
268 34,SVALÖV              ,852
268 68,RÖSTÅNGA            ,1332
268 71,TECKOMATORP         ,1340
268 72,TECKOMATORP         ,982
268 73,BILLEBERGA          ,798
268 74,BILLEBERGA          ,695
268 75,TÅGARP              ,910
268 76,KÅGERÖD             ,906
268 77,KÅGERÖD             ,1259
268 78,KÅGERÖD             ,557
268 90,SVALÖV              ,1046
269 31,BÅSTAD              ,386
269 32,BÅSTAD              ,240
269 33,BÅSTAD              ,326
269 34,BÅSTAD              ,318
269 35,BÅSTAD              ,343
269 36,BÅSTAD              ,580
269 37,BÅSTAD              ,674
269 38,BÅSTAD              ,746
269 39,BÅSTAD              ,536
269 40,BÅSTAD              ,634
269 41,ÖSTRA KARUP         ,603
269 42,BÅSTAD              ,275
269 62,GREVIE              ,759
269 71,FÖRSLÖV             ,869
269 72,FÖRSLÖV             ,861
269 73,FÖRSLÖV             ,1097
269 74,VÄSTRA KARUP        ,549
269 76,TOREKOV             ,273
269 77,TOREKOV             ,460
269 78,TOREKOV             ,316
269 91,BÅSTAD              ,539
269 92,BÅSTAD              ,635
269 93,BÅSTAD              ,558
269 94,BÅSTAD              ,229
269 95,BÅSTAD              ,601
269 96,BÅSTAD              ,518
270 21,GLEMMINGEBRO        ,891
270 31,ÄSPERÖD             ,246
271 31,YSTAD               ,897
271 32,YSTAD               ,606
271 33,YSTAD               ,832
271 34,YSTAD               ,753
271 35,YSTAD               ,1032
271 36,YSTAD               ,971
271 37,YSTAD               ,846
